Availability,Licence,OrphaCode,DisorderId,DisorderName,DisorderTypeId,DisorderType,DisorderGroupId,DisorderGroup,ExpertLink,PrevalenceListCount,PrevalenceGeographies,PrevalenceEntries
,,139564,16920,Hereditary sensory and autonomic neuropathy type 1B,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139564,2,Worldwide; Worldwide,8172|23697|Cases/families|23725|Family(ies)|||2.0|23844|Worldwide|25958|Validated|12870133[PMID]; 8173|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_12870133[PMID]
,,139583,16923,X-linked hereditary sensory and autonomic neuropathy with deafness,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139583,2,Worldwide; Worldwide,8178|23697|Cases/families|23725|Family(ies)|||5.0|23844|Worldwide|25958|Validated|25986071[PMID]; 8179|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_25986071[PMID]
,,1667,1754,Wolcott-Rallison syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1667,2,Worldwide; Worldwide,3237|23697|Cases/families|23718|Case(s)|||60.0|23844|Worldwide|25958|Validated|21050479[PMID]; 3238|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,139578,16922,Mutilating hereditary sensory neuropathy with spastic paraplegia,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139578,2,Worldwide; Worldwide,8176|23697|Cases/families|23718|Case(s)|||14.0|23844|Worldwide|25958|Validated|218673[PMID]_7922454[PMID]_16333315[PMID]; 8177|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_16333315[PMID]
,,1671,1757,Split cord malformation type I,21415,Morphological anomaly,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1671,1,Worldwide,16273|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET_22371545[PMID]
,,140917,16998,Stapes ankylosis with broad thumbs and toes,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140917,2,Worldwide; Worldwide,8186|23697|Cases/families|23725|Family(ies)|||6.0|23844|Worldwide|25958|Validated|ORPHANET; 8187|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1548,1703,Cryptorchidism-arachnodactyly-intellectual disability syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1548,2,Worldwide; Worldwide,12971|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|4394203[PMID]; 12972|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_4394203[PMID]
,,140922,16999,Titin-related limb-girdle muscular dystrophy R10,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140922,2,Worldwide; Worldwide,12346|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|1745277[PMID]_1487757[PMID]; 12347|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_1745277[PMID]_1487757[PMID]
,,1547,1702,Cryptomicrotia-brachydactyly-excess fingertip arch syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1547,2,Worldwide; Worldwide,3188|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|3400730[PMID]; 3189|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_3400730[PMID]
,,1545,1701,Crisponi syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1545,2,Worldwide; Worldwide,3186|23697|Cases/families|23718|Case(s)|||30.0|23844|Worldwide|25958|Validated|ORPHANET; 3187|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1540,1699,Jackson-Weiss syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1540,2,Worldwide; Worldwide,3185|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET; 10701|23697|Cases/families|23718|Case(s)|||200.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,140874,16992,Joubert syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140874,5,Worldwide; United States; Netherlands; North America; Worldwide,8180|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.1|23844|Worldwide|25958|Validated|18054307[PMID]_17377524[PMID]_20301500[PMID]_20615230[PMID]_[EXPERT]; 8181|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.0|25482|United States|25958|Validated|20615230[PMID]; 8182|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.0|24936|Netherlands|25958|Validated|18054307[PMID]; 8183|23669|Point prevalence|23711|Value and class|23767|>1 / 1000|666.67|23809|North America|25958|Validated|22152675[PMID]; 8184|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,140896,16993,Severe acute respiratory syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140896,2,Worldwide; Europe,8185|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET; 11961|23676|Annual incidence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|European Centre for Disease prevention and Control 2011[OTHER]
,,1532,1696,Gómez-López-Hernández syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1532,2,Worldwide; Worldwide,3178|23697|Cases/families|23718|Case(s)|||36.0|23844|Worldwide|25958|Validated|28357184[PMID]; 3179|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_28357184[PMID]
,,140952,17006,Syndactyly-telecanthus-anogenital and renal malformations syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140952,2,Worldwide; Worldwide,8198|23697|Cases/families|23718|Case(s)|||7.0|23844|Worldwide|25958|Validated|18297069[PMID]; 8199|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_18297069[PMID]
,,140957,17007,Autosomal dominant macrothrombocytopenia,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140957,2,Worldwide; Worldwide,8200|23697|Cases/families|23718|Case(s)|||100.0|23844|Worldwide|25958|Validated|18065693[PMID]_18849486[PMID]_24069336[PMID]; 8201|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,140944,17004,CLOVES syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140944,2,Worldwide; Worldwide,8195|23697|Cases/families|23718|Case(s)|||150.0|23844|Worldwide|25958|Validated|31334068[PMID]; 8196|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_31334068[PMID]
,,140949,17005,Low-flow priapism,21429,Particular clinical situation in a disease or syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140949,1,Europe,8197|23669|Point prevalence|23704|Class only|23746|1-9 / 100 000|0.0|23795|Europe|25958|Validated|European Medicines Agency 2010[OTHER]
,,1555,1707,Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1555,2,Worldwide; Worldwide,3192|23697|Cases/families|23718|Case(s)|||12.0|23844|Worldwide|25958|Validated|19610084[PMID]; 3193|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_19610084[PMID]
,,140936,17002,Lelis syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140936,2,Worldwide; Worldwide,8192|23697|Cases/families|23718|Case(s)|||9.0|23844|Worldwide|25958|Validated|1628512[PMID]_12457412[PMID]_18627052[PMID]; 8193|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_1628512[PMID]_12457412[PMID]_18627052[PMID]
,,140941,17003,Short stature due to primary acid-labile subunit deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140941,1,Europe,8194|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
,,140927,17000,Self-limited neonatal/infantile epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140927,2,Worldwide; Worldwide,8188|23697|Cases/families|23725|Family(ies)|||10.0|23844|Worldwide|25958|Validated|15048894[PMID]; 8189|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_15048894[PMID]
,,1553,1705,Curry-Jones syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1553,2,Worldwide; Worldwide,3190|23697|Cases/families|23718|Case(s)|||9.0|23844|Worldwide|25958|Validated|18798318[PMID]; 3191|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,140933,17001,Linear atrophoderma of Moulin,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140933,2,Worldwide; Worldwide,8190|23697|Cases/families|23718|Case(s)|||30.0|23844|Worldwide|25958|Validated|ORPHANET; 8191|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,140989,17015,Primary angiitis of the central nervous system,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140989,2,United States; Worldwide,8210|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.24|25482|United States|25958|Validated|21601163[PMID]_21180634[PMID]_22575778[PMID]; 8211|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,1566,1718,Dandy-Walker malformation-postaxial polydactyly syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1566,2,Worldwide; Worldwide,3198|23697|Cases/families|23718|Case(s)|||5.0|23844|Worldwide|25958|Validated|23324646[PMID]; 3199|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_23324646[PMID]
,,140976,17013,RHYNS syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140976,2,Worldwide; Worldwide,8208|23697|Cases/families|23718|Case(s)|||4.0|23844|Worldwide|25958|Validated|9375913[PMID]; 8209|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_9375913[PMID]
,,1563,1716,Dahlberg-Borer-Newcomer syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1563,2,Worldwide; Worldwide,3196|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|6638075[PMID]; 3197|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_6638075[PMID]
,,140969,17012,Saldino-Mainzer syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140969,2,Worldwide; Worldwide,8206|23697|Cases/families|23718|Case(s)|||13.0|23844|Worldwide|25958|Validated|22503633[PMID]_23418020[PMID]_28724397[PMID]; 8207|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_22503633[PMID]_23418020[PMID]_28724397[PMID]
,,140966,17011,"Palmoplantar keratoderma, Nagashima type",21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140966,2,Worldwide; Worldwide,8204|23697|Cases/families|23718|Case(s)|||40.0|23844|Worldwide|25958|Validated|27666198[PMID]; 8205|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_27666198[PMID]
,,140963,17010,Bilateral microtia-deafness-cleft palate syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140963,2,Worldwide; Worldwide,8202|23697|Cases/families|23725|Family(ies)|||3.0|23844|Worldwide|25958|Validated|23775976[PMID]_27503514[PMID]; 8203|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_23775976[PMID]_27503514[PMID]
,,382,1726,Guanidinoacetate methyltransferase deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=382,2,Worldwide; Worldwide,3205|23697|Cases/families|23718|Case(s)|||80.0|23844|Worldwide|25958|Validated|20301745[PMID]; 3206|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,742,1727,Prolidase deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=742,3,Worldwide; Worldwide; Canada,3207|23697|Cases/families|23718|Case(s)|||90.0|23844|Worldwide|25958|Validated|26110198[PMID]; 3208|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|Dr Heng Wang[EXPERT]_ORPHANET; 11377|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.08|24124|Canada|25958|Validated|ISBN:978-2-550-55181-2[OTHER]
,,1979,1725,Lipodystrophy due to peptidic growth factors deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1979,2,Worldwide; Worldwide,3203|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|2477323[PMID]; 3204|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_2477323[PMID]
,,1571,1722,Knobloch syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1571,2,Worldwide; Worldwide,17288|23697|Cases/families|23718|Case(s)|||119.0|23844|Worldwide|25958|Validated|35693012[PMID]_36684549[PMID]_ORPHANET; 3202|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|35693012[PMID]_36684549[PMID]_ORPHANET
,,141007,17018,Orofaciodigital syndrome type 9,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=141007,2,Worldwide; Worldwide,8212|23697|Cases/families|23718|Case(s)|||10.0|23844|Worldwide|25958|Validated|[EXPERT]; 8213|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1551,1723,Familial benign copper deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1551,2,Worldwide; Worldwide,12882|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|2978614[PMID]; 12883|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_2978614[PMID]
,,1568,1720,X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1568,2,Worldwide; Worldwide,3200|23697|Cases/families|23718|Case(s)|||10.0|23844|Worldwide|25958|Validated|23756445[PMID]_23756445[PMID]; 3201|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,141000,17017,Orofaciodigital syndrome type 11,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=141000,1,Europe,10658|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
,,1497,1668,X-linked complicated corpus callosum dysgenesis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1497,2,Worldwide; Worldwide,3145|23697|Cases/families|23718|Case(s)|||11.0|23844|Worldwide|25958|Validated|ORPHANET; 3146|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1493,1665,Vici syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1493,2,Worldwide; Worldwide,3141|23697|Cases/families|23718|Case(s)|||50.0|23844|Worldwide|25958|Validated|26917586[PMID]; 3142|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_26917586[PMID]
,,140286,16962,Secondary hypoparathyroidism due to impaired parathormon secretion,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140286,4,Europe; Europe; Denmark; Spain,16833|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|24.75|23795|Europe|25958|Validated|29087618[PMID]_23661265[PMID]_29516129[PMID]_30375660[PMID]; 16834|23676|Annual incidence|23704|Class only|23774|Unknown|0.0|23795|Europe|25958|Validated|ORPHANET; 16835|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.8|24264|Denmark|25958|Validated|23661265[PMID]; 16836|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|1.7|25293|Spain|25958|Validated|32155210[PMID]
,,1495,1667,Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1495,2,Worldwide; Worldwide,3143|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|3400727[PMID]; 3144|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_3400727[PMID]
,,1509,1676,Coxopodopatellar syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1509,2,Worldwide; Worldwide,3151|23697|Cases/families|23718|Case(s)|||47.0|23844|Worldwide|25958|Validated|11303519[PMID]; 3152|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_11303519[PMID]
,,1512,1679,Crane-Heise syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1512,2,Worldwide; Worldwide,11773|23697|Cases/families|23718|Case(s)|||9.0|23844|Worldwide|25958|Validated|21094705[PMID]; 11774|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_21094705[PMID]
,,1506,1673,Thin ribs-tubular bones-dysmorphism syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1506,2,Worldwide; Worldwide,12973|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|2400886[PMID]; 12974|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_2400886[PMID]
,,1508,1675,Coxoauricular syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1508,2,Worldwide; Worldwide,3149|23697|Cases/families|23718|Case(s)|||4.0|23844|Worldwide|25958|Validated|7282772[PMID]; 3150|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_7282772[PMID]
,,1507,1674,Autosomal recessive Robinow syndrome,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1507,2,Worldwide; Worldwide,3147|23697|Cases/families|23718|Case(s)|||100.0|23844|Worldwide|25958|Validated|[EXPERT]; 3148|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1517,1684,Cantú syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1517,2,Worldwide; Worldwide,3163|23697|Cases/families|23718|Case(s)|||50.0|23844|Worldwide|25958|Validated|28690487[PMID]; 3164|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_28690487[PMID]
,,1519,1686,SPECC1L-related hypertelorism syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1519,2,Worldwide; Worldwide,3165|23697|Cases/families|23718|Case(s)|||25.0|23844|Worldwide|25958|Validated|26111080[PMID]; 3166|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_26111080[PMID]
,,1520,1687,Craniofrontonasal dysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1520,1,Worldwide,3167|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,1513,1680,Craniodiaphyseal dysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1513,2,Worldwide; Worldwide,3153|23697|Cases/families|23718|Case(s)|||20.0|23844|Worldwide|25958|Validated|21221996[PMID]; 3154|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,1514,1681,Craniodigital-intellectual disability syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1514,2,Worldwide; Worldwide,3155|23697|Cases/families|23718|Case(s)|||5.0|23844|Worldwide|25958|Validated|17715284[PMID]; 3156|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_17715284[PMID]
,,140481,16976,Autosomal dominant slowed nerve conduction velocity,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=140481,2,Worldwide; Worldwide,12378|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|9678704[PMID]; 12379|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_9678704[PMID]
,,1515,1682,Cranioectodermal dysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1515,2,Worldwide; Worldwide,3157|23697|Cases/families|23718|Case(s)|||60.0|23844|Worldwide|25958|Validated|24027799[PMID]; 3158|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24027799[PMID]
,,1516,1683,Non-syndromic bilambdoid and sagittal craniosynostosis,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1516,4,Worldwide; Worldwide; Worldwide; Spain,3159|23697|Cases/families|23718|Case(s)|||14.0|23844|Worldwide|25958|Validated|15723305[PMID]; 3160|23683|Prevalence at birth|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET; 3161|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET; 3162|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.05|25293|Spain|25958|Validated|15551327[PMID]_[EXPERT]
,,1527,1693,"Craniosynostosis, Philadelphia type",21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1527,2,Worldwide; Worldwide,3174|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|8882401[PMID]; 3175|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_8882401[PMID]
,,1528,1694,Craniotelencephalic dysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1528,2,Worldwide; Worldwide,11751|23697|Cases/families|23718|Case(s)|||4.0|23844|Worldwide|25958|Validated|6859106[PMID]; 11752|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_6859106[PMID]
,,1529,1695,Craniofacial-deafness-hand syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1529,2,Worldwide; Worldwide,3176|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|14556253[PMID]; 3177|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_14556253[PMID]
,,1521,1688,Craniofrontonasal dysplasia-Poland anomaly syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1521,2,Worldwide; Worldwide,3168|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|2225532[PMID]; 3169|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_2225532[PMID]
